Contigs id(VIRUS)	Sequence location	Host taxid	Host name	Refseq  host	sequence location	pmid	evidence
Gammaproteobacteria_gi_511009758_122_11106	26200428.fasta	1329364	Yersinia enterocolitica subsp. palearctica YE-P4			26200428	VirSorter
Gammaproteobacteria_gi_238790536	26200428.fasta	349966	Yersinia frederiksenii ATCC 33641			26200428	VirSorter
Gammaproteobacteria_gi_238790690	26200428.fasta	349966	Yersinia frederiksenii ATCC 33641			26200428	VirSorter
Gammaproteobacteria_gi_238764983_15718_40473	26200428.fasta	527012	Yersinia kristensenii ATCC 33638			26200428	VirSorter
Gammaproteobacteria_gi_238765382	26200428.fasta	527012	Yersinia kristensenii ATCC 33638			26200428	VirSorter
Gammaproteobacteria_gi_238765407	26200428.fasta	527012	Yersinia kristensenii ATCC 33638			26200428	VirSorter
Gammaproteobacteria_gi_31795183_62_65945	26200428.fasta	632	Yersinia pestis	NC_003143.1		26200428	VirSorter
Gammaproteobacteria_gi_52788052_56_81945	26200428.fasta	632	Yersinia pestis	NC_003143.1		26200428	VirSorter
Gammaproteobacteria_gi_552743884	26200428.fasta	1330535	Yersinia pestis 113			26200428	VirSorter
Gammaproteobacteria_gi_552743933	26200428.fasta	1330535	Yersinia pestis 113			26200428	VirSorter
Gammaproteobacteria_gi_482802627	26200428.fasta	755862	Yersinia pestis 2330			26200428	VirSorter
Gammaproteobacteria_gi_482803187	26200428.fasta	755862	Yersinia pestis 2330			26200428	VirSorter
Gammaproteobacteria_gi_482815871_57_27210	26200428.fasta	755862	Yersinia pestis 2330			26200428	VirSorter
Gammaproteobacteria_gi_551614669	26200428.fasta	1330537	Yersinia pestis 24H			26200428	VirSorter
Gammaproteobacteria_gi_551614692	26200428.fasta	1330537	Yersinia pestis 24H			26200428	VirSorter
Gammaproteobacteria_gi_484331101	26200428.fasta	1194970	Yersinia pestis 2501			26200428	VirSorter
Gammaproteobacteria_gi_484331467	26200428.fasta	1194970	Yersinia pestis 2501			26200428	VirSorter
Gammaproteobacteria_gi_484331677	26200428.fasta	1194970	Yersinia pestis 2501			26200428	VirSorter
Gammaproteobacteria_gi_484331888	26200428.fasta	1194970	Yersinia pestis 2501			26200428	VirSorter
Gammaproteobacteria_gi_482816921	26200428.fasta	755863	Yersinia pestis 2504			26200428	VirSorter
Gammaproteobacteria_gi_482817117	26200428.fasta	755863	Yersinia pestis 2504			26200428	VirSorter
Gammaproteobacteria_gi_482817596	26200428.fasta	755863	Yersinia pestis 2504			26200428	VirSorter
Gammaproteobacteria_gi_482818819	26200428.fasta	755864	Yersinia pestis 2506			26200428	VirSorter
Gammaproteobacteria_gi_482819335	26200428.fasta	755864	Yersinia pestis 2506			26200428	VirSorter
Gammaproteobacteria_gi_482825750_5806_32959	26200428.fasta	755867	Yersinia pestis 30017			26200428	VirSorter
Gammaproteobacteria_gi_482826162	26200428.fasta	755867	Yersinia pestis 30017			26200428	VirSorter
Gammaproteobacteria_gi_482826182	26200428.fasta	755867	Yersinia pestis 30017			26200428	VirSorter
Gammaproteobacteria_gi_482833097	26200428.fasta	755875	Yersinia pestis 42013			26200428	VirSorter
Gammaproteobacteria_gi_482833163	26200428.fasta	755875	Yersinia pestis 42013			26200428	VirSorter
Gammaproteobacteria_gi_482844453	26200428.fasta	755877	Yersinia pestis 42091			26200428	VirSorter
Gammaproteobacteria_gi_482844505	26200428.fasta	755877	Yersinia pestis 42091			26200428	VirSorter
Gammaproteobacteria_gi_482844666	26200428.fasta	755877	Yersinia pestis 42091			26200428	VirSorter
Gammaproteobacteria_gi_482851909	26200428.fasta	755889	Yersinia pestis 7			26200428	VirSorter
Gammaproteobacteria_gi_482851993_57_27210	26200428.fasta	755889	Yersinia pestis 7			26200428	VirSorter
Gammaproteobacteria_gi_482851999	26200428.fasta	755889	Yersinia pestis 7			26200428	VirSorter
Gammaproteobacteria_gi_482856375	26200428.fasta	755868	Yersinia pestis 735			26200428	VirSorter
Gammaproteobacteria_gi_482856998	26200428.fasta	755888	Yersinia pestis 780441			26200428	VirSorter
Gammaproteobacteria_gi_482857061	26200428.fasta	755888	Yersinia pestis 780441			26200428	VirSorter
Gammaproteobacteria_gi_482857294	26200428.fasta	755888	Yersinia pestis 780441			26200428	VirSorter
Gammaproteobacteria_gi_551605010	26200428.fasta	755896	Yersinia pestis 9			26200428	VirSorter
Gammaproteobacteria_gi_551605030	26200428.fasta	755896	Yersinia pestis 9			26200428	VirSorter
Gammaproteobacteria_gi_482859274	26200428.fasta	755893	Yersinia pestis 91			26200428	VirSorter
Gammaproteobacteria_gi_482859341	26200428.fasta	755893	Yersinia pestis 91			26200428	VirSorter
Gammaproteobacteria_gi_482859488	26200428.fasta	755893	Yersinia pestis 91			26200428	VirSorter
Gammaproteobacteria_gi_482859634	26200428.fasta	755893	Yersinia pestis 91			26200428	VirSorter
Gammaproteobacteria_gi_384141139	26200428.fasta	1035377	Yersinia pestis A1122			26200428	VirSorter
Gammaproteobacteria_gi_482862645	26200428.fasta	755924	Yersinia pestis A1956001			26200428	VirSorter
Gammaproteobacteria_gi_482862761	26200428.fasta	755924	Yersinia pestis A1956001			26200428	VirSorter
Gammaproteobacteria_gi_162417821	26200428.fasta	349746	Yersinia pestis Angola			26200428	VirSorter
Gammaproteobacteria_gi_108793532_64_68281	26200428.fasta	360102	Yersinia pestis Antiqua			26200428	VirSorter
Gammaproteobacteria_gi_134133676	26200428.fasta	404215	Yersinia pestis biovar Antiqua str. B42003004			26200428	VirSorter
Gammaproteobacteria_gi_134133678	26200428.fasta	404215	Yersinia pestis biovar Antiqua str. B42003004			26200428	VirSorter
Gammaproteobacteria_gi_134133752	26200428.fasta	360099	Yersinia pestis biovar Antiqua str. E1979001			26200428	VirSorter
Gammaproteobacteria_gi_134133756	26200428.fasta	360099	Yersinia pestis biovar Antiqua str. E1979001			26200428	VirSorter
Gammaproteobacteria_gi_484090396	26200428.fasta	360099	Yersinia pestis biovar Antiqua str. E1979001			26200428	VirSorter
Gammaproteobacteria_gi_484091935	26200428.fasta	360099	Yersinia pestis biovar Antiqua str. E1979001			26200428	VirSorter
Gammaproteobacteria_gi_484093453	26200428.fasta	360099	Yersinia pestis biovar Antiqua str. E1979001			26200428	VirSorter
Gammaproteobacteria_gi_484093472	26200428.fasta	360099	Yersinia pestis biovar Antiqua str. E1979001			26200428	VirSorter
Gammaproteobacteria_gi_134133424	26200428.fasta	404218	Yersinia pestis biovar Antiqua str. UG05-0454			26200428	VirSorter
Gammaproteobacteria_gi_134133610_16407_41116	26200428.fasta	404216	Yersinia pestis biovar Mediaevalis str. K1973002			26200428	VirSorter
Gammaproteobacteria_gi_134133618	26200428.fasta	404216	Yersinia pestis biovar Mediaevalis str. K1973002			26200428	VirSorter
Gammaproteobacteria_gi_384416964	26200428.fasta	547048	Yersinia pestis biovar Medievalis str. Harbin 35			26200428	VirSorter
Gammaproteobacteria_gi_149113603	26200428.fasta	404214	Yersinia pestis biovar Orientalis str. F1991016			26200428	VirSorter
Gammaproteobacteria_gi_149113604	26200428.fasta	404214	Yersinia pestis biovar Orientalis str. F1991016			26200428	VirSorter
Gammaproteobacteria_gi_229900267	26200428.fasta	547047	Yersinia pestis biovar Orientalis str. India 195			26200428	VirSorter
Gammaproteobacteria_gi_165939406	26200428.fasta	373665	Yersinia pestis biovar Orientalis str. IP275			26200428	VirSorter
Gammaproteobacteria_gi_134133519	26200428.fasta	404217	Yersinia pestis biovar Orientalis str. MG05-1020			26200428	VirSorter
Gammaproteobacteria_gi_229897708	26200428.fasta	547046	Yersinia pestis biovar Orientalis str. PEXU2			26200428	VirSorter
Gammaproteobacteria_gi_482874425	26200428.fasta	755883	Yersinia pestis C1976001			26200428	VirSorter
Gammaproteobacteria_gi_482875039	26200428.fasta	755883	Yersinia pestis C1976001			26200428	VirSorter
Gammaproteobacteria_gi_482875091	26200428.fasta	755883	Yersinia pestis C1976001			26200428	VirSorter
Gammaproteobacteria_gi_482875266	26200428.fasta	755883	Yersinia pestis C1976001			26200428	VirSorter
Gammaproteobacteria_gi_482875579	26200428.fasta	755891	Yersinia pestis C1989001			26200428	VirSorter
Gammaproteobacteria_gi_482875606	26200428.fasta	755891	Yersinia pestis C1989001			26200428	VirSorter
Gammaproteobacteria_gi_482876419	26200428.fasta	755891	Yersinia pestis C1989001			26200428	VirSorter
Gammaproteobacteria_gi_149192721_0_77652	26200428.fasta	412420	Yersinia pestis CA88-4125			26200428	VirSorter
Gammaproteobacteria_gi_483382567	26200428.fasta	755913	Yersinia pestis CMCC125002			26200428	VirSorter
Gammaproteobacteria_gi_483386424	26200428.fasta	755913	Yersinia pestis CMCC125002			26200428	VirSorter
Gammaproteobacteria_gi_483399511	26200428.fasta	755913	Yersinia pestis CMCC125002			26200428	VirSorter
Gammaproteobacteria_gi_483401142	26200428.fasta	755913	Yersinia pestis CMCC125002			26200428	VirSorter
Gammaproteobacteria_gi_483409929	26200428.fasta	755913	Yersinia pestis CMCC125002			26200428	VirSorter
Gammaproteobacteria_gi_483886443	26200428.fasta	755922	Yersinia pestis CMCC348002			26200428	VirSorter
Gammaproteobacteria_gi_483909195	26200428.fasta	755922	Yersinia pestis CMCC348002			26200428	VirSorter
Gammaproteobacteria_gi_483969493	26200428.fasta	755929	Yersinia pestis CMCC49003			26200428	VirSorter
Gammaproteobacteria_gi_483969849	26200428.fasta	755929	Yersinia pestis CMCC49003			26200428	VirSorter
Gammaproteobacteria_gi_483971012	26200428.fasta	755929	Yersinia pestis CMCC49003			26200428	VirSorter
Gammaproteobacteria_gi_483971870	26200428.fasta	755929	Yersinia pestis CMCC49003			26200428	VirSorter
Gammaproteobacteria_gi_483978219	26200428.fasta	755932	Yersinia pestis CMCC64001			26200428	VirSorter
Gammaproteobacteria_gi_483978682	26200428.fasta	755932	Yersinia pestis CMCC64001			26200428	VirSorter
Gammaproteobacteria_gi_483978863	26200428.fasta	755932	Yersinia pestis CMCC64001			26200428	VirSorter
Gammaproteobacteria_gi_483979249	26200428.fasta	755932	Yersinia pestis CMCC64001			26200428	VirSorter
Gammaproteobacteria_gi_483997878	26200428.fasta	755938	Yersinia pestis CMCC8211			26200428	VirSorter
Gammaproteobacteria_gi_484014910	26200428.fasta	755943	Yersinia pestis CMCC87001			26200428	VirSorter
Gammaproteobacteria_gi_484016469	26200428.fasta	755943	Yersinia pestis CMCC87001			26200428	VirSorter
Gammaproteobacteria_gi_484017241	26200428.fasta	755943	Yersinia pestis CMCC87001			26200428	VirSorter
Gammaproteobacteria_gi_484017359	26200428.fasta	755943	Yersinia pestis CMCC87001			26200428	VirSorter
Gammaproteobacteria_gi_484023370	26200428.fasta	755945	Yersinia pestis CMCC91090			26200428	VirSorter
Gammaproteobacteria_gi_484024261	26200428.fasta	755945	Yersinia pestis CMCC91090			26200428	VirSorter
Gammaproteobacteria_gi_484025176	26200428.fasta	755945	Yersinia pestis CMCC91090			26200428	VirSorter
Gammaproteobacteria_gi_484032064	26200428.fasta	755948	Yersinia pestis CMCC93014			26200428	VirSorter
Gammaproteobacteria_gi_484033710	26200428.fasta	755948	Yersinia pestis CMCC93014			26200428	VirSorter
Gammaproteobacteria_gi_484034540	26200428.fasta	755948	Yersinia pestis CMCC93014			26200428	VirSorter
Gammaproteobacteria_gi_485034712	26200428.fasta	755950	Yersinia pestis CMCC96001			26200428	VirSorter
Gammaproteobacteria_gi_16082781_62_72868	26200428.fasta	214092	Yersinia pestis CO92			26200428	VirSorter
Gammaproteobacteria_gi_384124222_62_65878	26200428.fasta	637382	Yersinia pestis D106004			26200428	VirSorter
Gammaproteobacteria_gi_384124388_62_67737	26200428.fasta	637385	Yersinia pestis D182038			26200428	VirSorter
Gammaproteobacteria_gi_484081337	26200428.fasta	755887	Yersinia pestis D1982001			26200428	VirSorter
Gammaproteobacteria_gi_484081789	26200428.fasta	755887	Yersinia pestis D1982001			26200428	VirSorter
Gammaproteobacteria_gi_116177070	26200428.fasta	375450	Yersinia pestis FV-1			26200428	VirSorter
Gammaproteobacteria_gi_116177077	26200428.fasta	375450	Yersinia pestis FV-1			26200428	VirSorter
Gammaproteobacteria_gi_116177078_7188_17197	26200428.fasta	375450	Yersinia pestis FV-1			26200428	VirSorter
Gammaproteobacteria_gi_116177124_3925_19378	26200428.fasta	375450	Yersinia pestis FV-1			26200428	VirSorter
Gammaproteobacteria_gi_484115496	26200428.fasta	755873	Yersinia pestis G1996006			26200428	VirSorter
Gammaproteobacteria_gi_484116269	26200428.fasta	755873	Yersinia pestis G1996006			26200428	VirSorter
Gammaproteobacteria_gi_484116538_57_27210	26200428.fasta	755873	Yersinia pestis G1996006			26200428	VirSorter
Gammaproteobacteria_gi_484116553	26200428.fasta	755873	Yersinia pestis G1996006			26200428	VirSorter
Gammaproteobacteria_gi_484117090	26200428.fasta	755872	Yersinia pestis G1996010			26200428	VirSorter
Gammaproteobacteria_gi_484118100_57_27210	26200428.fasta	755872	Yersinia pestis G1996010			26200428	VirSorter
Gammaproteobacteria_gi_484119068	26200428.fasta	755872	Yersinia pestis G1996010			26200428	VirSorter
Gammaproteobacteria_gi_484119107	26200428.fasta	755872	Yersinia pestis G1996010			26200428	VirSorter
Gammaproteobacteria_gi_484119766_314_18098	26200428.fasta	755957	Yersinia pestis G8786			26200428	VirSorter
Gammaproteobacteria_gi_484121223	26200428.fasta	755957	Yersinia pestis G8786			26200428	VirSorter
Gammaproteobacteria_gi_484121911	26200428.fasta	755957	Yersinia pestis G8786			26200428	VirSorter
Gammaproteobacteria_gi_484122430	26200428.fasta	755957	Yersinia pestis G8786			26200428	VirSorter
Gammaproteobacteria_gi_484128998	26200428.fasta	755879	Yersinia pestis H1959004			26200428	VirSorter
Gammaproteobacteria_gi_484131016	26200428.fasta	755879	Yersinia pestis H1959004			26200428	VirSorter
Gammaproteobacteria_gi_484131041	26200428.fasta	755879	Yersinia pestis H1959004			26200428	VirSorter
Gammaproteobacteria_gi_484171492	26200428.fasta	755928	Yersinia pestis K11973002			26200428	VirSorter
Gammaproteobacteria_gi_484171806	26200428.fasta	755928	Yersinia pestis K11973002			26200428	VirSorter
Gammaproteobacteria_gi_484173558	26200428.fasta	755928	Yersinia pestis K11973002			26200428	VirSorter
Gammaproteobacteria_gi_484173622	26200428.fasta	755928	Yersinia pestis K11973002			26200428	VirSorter
Gammaproteobacteria_gi_270490934	26200428.fasta	687916	Yersinia pestis KIM D27			26200428	VirSorter
Gammaproteobacteria_gi_31795333	26200428.fasta	187410	Yersinia pestis KIM10+			26200428	VirSorter
Gammaproteobacteria_gi_484183927_5783_32926	26200428.fasta	755959	Yersinia pestis MGJZ11			26200428	VirSorter
Gammaproteobacteria_gi_484184954	26200428.fasta	755959	Yersinia pestis MGJZ11			26200428	VirSorter
Gammaproteobacteria_gi_484185142	26200428.fasta	755959	Yersinia pestis MGJZ11			26200428	VirSorter
Gammaproteobacteria_gi_484185879	26200428.fasta	755959	Yersinia pestis MGJZ11			26200428	VirSorter
Gammaproteobacteria_gi_108793732_62_65941	26200428.fasta	377628	Yersinia pestis Nepal516			26200428	VirSorter
Gammaproteobacteria_gi_229896925	26200428.fasta	545431	Yersinia pestis Pestoides A			26200428	VirSorter
Gammaproteobacteria_gi_420544037	26200428.fasta	992127	Yersinia pestis PY-01			26200428	VirSorter
Gammaproteobacteria_gi_420546985	26200428.fasta	992127	Yersinia pestis PY-01			26200428	VirSorter
Gammaproteobacteria_gi_420547001	26200428.fasta	992127	Yersinia pestis PY-01			26200428	VirSorter
Gammaproteobacteria_gi_420549569	26200428.fasta	992128	Yersinia pestis PY-02			26200428	VirSorter
Gammaproteobacteria_gi_420552313	26200428.fasta	992128	Yersinia pestis PY-02			26200428	VirSorter
Gammaproteobacteria_gi_420552326	26200428.fasta	992128	Yersinia pestis PY-02			26200428	VirSorter
Gammaproteobacteria_gi_420554834	26200428.fasta	992129	Yersinia pestis PY-03			26200428	VirSorter
Gammaproteobacteria_gi_420557828	26200428.fasta	992129	Yersinia pestis PY-03			26200428	VirSorter
Gammaproteobacteria_gi_420560539	26200428.fasta	992130	Yersinia pestis PY-04			26200428	VirSorter
Gammaproteobacteria_gi_420563350	26200428.fasta	992130	Yersinia pestis PY-04			26200428	VirSorter
Gammaproteobacteria_gi_420563366	26200428.fasta	992130	Yersinia pestis PY-04			26200428	VirSorter
Gammaproteobacteria_gi_420568373	26200428.fasta	992131	Yersinia pestis PY-05			26200428	VirSorter
Gammaproteobacteria_gi_420568389	26200428.fasta	992131	Yersinia pestis PY-05			26200428	VirSorter
Gammaproteobacteria_gi_420570807	26200428.fasta	992131	Yersinia pestis PY-05			26200428	VirSorter
Gammaproteobacteria_gi_420571148	26200428.fasta	992132	Yersinia pestis PY-06			26200428	VirSorter
Gammaproteobacteria_gi_420574037	26200428.fasta	992132	Yersinia pestis PY-06			26200428	VirSorter
Gammaproteobacteria_gi_420574053	26200428.fasta	992132	Yersinia pestis PY-06			26200428	VirSorter
Gammaproteobacteria_gi_420576692	26200428.fasta	992133	Yersinia pestis PY-07			26200428	VirSorter
Gammaproteobacteria_gi_420579349	26200428.fasta	992133	Yersinia pestis PY-07			26200428	VirSorter
Gammaproteobacteria_gi_420579365	26200428.fasta	992133	Yersinia pestis PY-07			26200428	VirSorter
Gammaproteobacteria_gi_420581849	26200428.fasta	992134	Yersinia pestis PY-08			26200428	VirSorter
Gammaproteobacteria_gi_420581952	26200428.fasta	992134	Yersinia pestis PY-08			26200428	VirSorter
Gammaproteobacteria_gi_420584683	26200428.fasta	992134	Yersinia pestis PY-08			26200428	VirSorter
Gammaproteobacteria_gi_420584699	26200428.fasta	992134	Yersinia pestis PY-08			26200428	VirSorter
Gammaproteobacteria_gi_420589814	26200428.fasta	992135	Yersinia pestis PY-09			26200428	VirSorter
Gammaproteobacteria_gi_420589830	26200428.fasta	992135	Yersinia pestis PY-09			26200428	VirSorter
Gammaproteobacteria_gi_420592232	26200428.fasta	992135	Yersinia pestis PY-09			26200428	VirSorter
Gammaproteobacteria_gi_420594126	26200428.fasta	992136	Yersinia pestis PY-10			26200428	VirSorter
Gammaproteobacteria_gi_420595202	26200428.fasta	992136	Yersinia pestis PY-10			26200428	VirSorter
Gammaproteobacteria_gi_420595218	26200428.fasta	992136	Yersinia pestis PY-10			26200428	VirSorter
Gammaproteobacteria_gi_420597716	26200428.fasta	992136	Yersinia pestis PY-10			26200428	VirSorter
Gammaproteobacteria_gi_420836356	26200428.fasta	992181	Yersinia pestis PY-100			26200428	VirSorter
Gammaproteobacteria_gi_420837383	26200428.fasta	992181	Yersinia pestis PY-100			26200428	VirSorter
Gammaproteobacteria_gi_420837399	26200428.fasta	992181	Yersinia pestis PY-100			26200428	VirSorter
Gammaproteobacteria_gi_420839727	26200428.fasta	992181	Yersinia pestis PY-100			26200428	VirSorter
Gammaproteobacteria_gi_420842556	26200428.fasta	992182	Yersinia pestis PY-101			26200428	VirSorter
Gammaproteobacteria_gi_420842572	26200428.fasta	992182	Yersinia pestis PY-101			26200428	VirSorter
Gammaproteobacteria_gi_420845101	26200428.fasta	992182	Yersinia pestis PY-101			26200428	VirSorter
Gammaproteobacteria_gi_420845413	26200428.fasta	992183	Yersinia pestis PY-102			26200428	VirSorter
Gammaproteobacteria_gi_420847122	26200428.fasta	992183	Yersinia pestis PY-102			26200428	VirSorter
Gammaproteobacteria_gi_420848197	26200428.fasta	992183	Yersinia pestis PY-102			26200428	VirSorter
Gammaproteobacteria_gi_420848213	26200428.fasta	992183	Yersinia pestis PY-102			26200428	VirSorter
Gammaproteobacteria_gi_420850612	26200428.fasta	992184	Yersinia pestis PY-103			26200428	VirSorter
Gammaproteobacteria_gi_420853717	26200428.fasta	992184	Yersinia pestis PY-103			26200428	VirSorter
Gammaproteobacteria_gi_420853734	26200428.fasta	992184	Yersinia pestis PY-103			26200428	VirSorter
Gammaproteobacteria_gi_420597981	26200428.fasta	992137	Yersinia pestis PY-11			26200428	VirSorter
Gammaproteobacteria_gi_420600839	26200428.fasta	992137	Yersinia pestis PY-11			26200428	VirSorter
Gammaproteobacteria_gi_420600855	26200428.fasta	992137	Yersinia pestis PY-11			26200428	VirSorter
Gammaproteobacteria_gi_420859068	26200428.fasta	992185	Yersinia pestis PY-113			26200428	VirSorter
Gammaproteobacteria_gi_420859084	26200428.fasta	992185	Yersinia pestis PY-113			26200428	VirSorter
